,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,job_new,reason_new
232,1,5400,45509.0,57453.0,DebtCon,Sales,4.0,0.0,0.0,95.6,0.0,22.0,34.669820788500004,5,1
233,1,5400,59720.0,63450.0,HomeImp,ProfExe,5.0,0.0,1.0,199.9,1.0,20.0,34.669820788500004,4,2
234,0,5400,86922.0,119846.0,HomeImp,ProfExe,5.0,0.0,0.0,185.07634726,1.0,28.0,26.354889295,4,2
235,0,5400,68625.0,82304.0,DebtCon,Sales,2.0,0.0,0.0,136.63294416,0.0,30.0,32.05002349,5,1
236,0,5400,65814.0,85848.0,HomeImp,Other,4.0,0.0,0.0,122.9402886,0.0,15.0,44.092325682,3,2
237,0,5400,63000.0,75254.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,23.163742947,3,1
238,1,5400,78300.0,88000.0,HomeImp,ProfExe,8.0,0.0,0.0,102.5,3.0,19.0,34.669820788500004,4,2
239,0,5400,48152.0,55760.0,DebtCon,,6.0,0.0,0.0,78.452125766,1.0,16.0,35.763637997,3,1
240,0,5500,70481.0,82446.0,HomeImp,Other,8.0,0.0,1.0,116.59197688,0.0,24.0,37.612682724,3,2
241,0,5500,63000.0,35402.0,HomeImp,,7.0,0.0,0.0,166.62473824,1.0,19.0,35.272073735,3,2
242,0,5500,87765.0,101053.0,DebtCon,ProfExe,22.0,0.0,0.0,55.558049044,2.0,13.0,31.375542416,4,1
243,0,5500,52897.0,65054.0,HomeImp,Office,20.0,0.0,0.0,189.29531847,0.0,19.0,20.654128896,2,2
244,1,5500,24700.0,35675.0,DebtCon,Other,1.0,0.0,3.0,153.93333333,3.0,27.0,34.669820788500004,3,1
245,1,5500,63000.0,43132.0,HomeImp,Other,7.0,0.0,0.0,166.62473824,1.0,19.0,34.669820788500004,3,2
246,0,5500,43486.0,81600.0,DebtCon,,4.0,0.0,0.0,216.13333333,4.0,30.0,34.669820788500004,3,1
247,1,5500,21359.0,30000.0,DebtCon,Other,7.0,3.0,2.0,130.8,3.0,14.0,34.669820788500004,3,1
248,1,5500,63000.0,13770.0,HomeImp,Mgr,5.0,0.0,1.0,167.36666667,1.0,8.0,34.669820788500004,1,2
249,0,5500,93051.0,115374.0,HomeImp,ProfExe,6.0,0.0,0.0,187.02051879,1.0,27.0,27.646748505,4,2
250,0,5500,87438.0,116679.0,HomeImp,ProfExe,6.0,0.0,0.0,186.42441602,1.0,27.0,28.417530896,4,2
251,0,5500,78059.0,78179.0,DebtCon,,5.0,0.0,0.0,166.62473824,1.0,19.0,20.679313582,3,1
252,0,5500,72147.0,69918.0,HomeImp,Sales,4.0,2.0,0.0,158.5344979,0.0,23.0,43.404430238,5,2
253,1,5500,40584.0,46645.0,HomeImp,Other,4.0,0.0,1.0,136.32063746,0.0,13.0,34.494708965,3,2
254,1,5500,63000.0,12972.0,HomeImp,Other,1.0,0.0,1.0,82.294266354,0.0,2.0,36.986744097,3,2
255,1,5500,37368.0,48502.0,HomeImp,Mgr,9.0,0.0,2.0,48.995845002,0.0,10.0,33.126483967,1,2
256,0,5500,63000.0,66251.0,HomeImp,Office,1.0,0.0,0.0,43.722336946,0.0,3.0,41.452043532,2,2
257,0,5500,71644.0,72696.0,HomeImp,Sales,4.0,2.0,0.0,150.86584513,0.0,22.0,40.442567785,5,2
258,1,5500,85845.0,122205.0,DebtCon,ProfExe,5.0,0.0,0.0,172.21327665,1.0,26.0,32.676640875,4,1
259,0,5600,53793.0,66379.0,HomeImp,Office,22.0,0.0,0.0,206.09913412,0.0,19.0,18.369540527,2,2
260,0,5600,69435.0,83489.0,DebtCon,ProfExe,14.0,0.0,0.0,200.41843402,1.0,17.0,22.841092848,4,1
261,0,5600,29648.0,39907.0,HomeImp,ProfExe,11.0,0.0,0.0,180.56306914,0.0,13.0,21.554949656,4,2
262,0,5600,76407.0,77485.0,HomeImp,Other,9.0,0.0,0.0,91.683770634,0.0,24.0,37.773350976,3,2
264,1,5600,55160.0,86800.0,HomeImp,Other,3.0,1.0,1.0,148.13333333,1.0,14.0,34.669820788500004,3,2
265,0,5600,41439.0,53893.0,HomeImp,Office,8.0,0.0,0.0,181.32298993,1.0,19.0,24.651395744,2,2
266,0,5600,15275.0,47954.0,HomeImp,Self,7.0,0.0,0.0,204.33524504,0.0,12.0,42.397769638,6,2
267,0,5700,100934.0,111496.0,HomeImp,Office,23.0,0.0,0.0,117.49959288,0.0,12.0,38.750562668,2,2
268,0,5700,63000.0,74685.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,24.274865275,3,1
269,0,5700,49514.0,58249.0,HomeImp,Office,21.0,0.0,0.0,212.53911509,0.0,21.0,21.258026878,2,2
270,0,5700,76948.0,85753.0,HomeImp,Other,7.0,0.0,0.0,128.47645151,0.0,25.0,37.85968784,3,2
271,0,5700,28127.0,36524.0,HomeImp,ProfExe,10.0,0.0,0.0,181.28295679,0.0,13.0,24.339533569,4,2
272,0,5700,63000.0,68591.0,HomeImp,Office,0.0,0.0,0.0,69.645660473,0.0,4.0,41.185039558,2,2
274,0,5700,49806.0,82242.0,DebtCon,,3.0,0.0,0.0,210.34747857,3.0,30.0,31.243408701,3,1
275,1,5700,70000.0,84579.0,DebtCon,Sales,0.1,0.0,0.0,95.9,1.0,17.0,34.669820788500004,5,1
276,1,5700,58400.0,75000.0,HomeImp,ProfExe,4.0,0.0,0.0,177.5,2.0,26.0,34.669820788500004,4,2
277,1,5700,80437.0,109647.0,HomeImp,ProfExe,9.5,0.0,0.0,104.4,0.0,14.0,34.669820788500004,4,2
278,1,5700,77213.0,92661.0,DebtCon,Sales,0.0,0.0,0.0,97.133170952,1.0,16.0,41.777888631,5,1
279,0,5700,62319.0,82923.0,HomeImp,Other,4.0,0.0,0.0,117.6739652,0.0,15.0,42.464866285,3,2
280,0,5700,71556.0,79538.0,HomeImp,Other,2.0,0.0,0.0,92.643084556,0.0,15.0,41.21001247,3,2
281,0,5700,63000.0,39052.0,HomeImp,Other,3.0,0.0,0.0,272.22062826,0.0,25.0,39.896104618,3,2
282,1,5700,74172.0,79846.0,DebtCon,ProfExe,0.0,0.0,0.0,157.00977472,0.0,28.0,47.415228659,4,1
284,0,5700,63000.0,64910.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,33.850461221,3,1
285,0,5700,63000.0,69172.0,HomeImp,Office,1.0,0.0,0.0,48.853667057,0.0,3.0,38.773685963,2,2
286,0,5800,63000.0,36385.0,HomeImp,Other,2.0,0.0,0.0,266.55339438,1.0,25.0,43.309764541,3,2
287,0,5800,63000.0,41119.0,HomeImp,Other,2.0,0.0,0.0,261.40521864,0.0,26.0,42.191941556,3,2
288,0,5800,75000.0,90543.0,DebtCon,Mgr,18.0,0.0,0.0,300.4872058,1.0,23.0,38.940575356,1,1
289,0,5800,79296.0,86885.0,DebtCon,Mgr,19.0,0.0,1.0,307.9748816,1.0,23.0,39.959108765,1,1
290,1,5800,27791.0,46833.0,DebtCon,Mgr,3.0,0.0,0.0,83.289062746,1.0,13.0,30.187805389,1,1
292,0,5800,63000.0,34704.0,HomeImp,,7.0,0.0,0.0,166.62473824,1.0,19.0,34.174055545,3,2
293,0,5800,63000.0,73804.0,HomeImp,Office,1.0,0.0,0.0,71.766557161,0.0,4.0,41.287423388,2,2
294,0,5800,46595.0,58191.0,HomeImp,Other,5.0,0.0,0.0,80.131746414,0.0,17.0,24.140153667,3,2
295,1,5900,63000.0,28000.0,DebtCon,Self,1.0,2.0,1.0,36.766666667,1.0,8.0,34.669820788500004,6,1
296,0,5900,70973.0,77989.0,HomeImp,Other,7.0,0.0,0.0,120.37941429,0.0,24.0,41.442500462,3,2
297,1,5900,63000.0,33100.0,HomeImp,Other,7.0,0.0,0.0,238.6,1.0,2.0,34.669820788500004,3,2
299,0,5900,82912.0,91175.0,DebtCon,ProfExe,2.0,0.0,0.0,166.62473824,1.0,19.0,27.595273523,4,1
300,1,5900,25972.0,41856.0,DebtCon,Other,2.0,0.0,2.0,157.96001139,3.0,27.0,40.628278175,3,1
301,0,5900,74187.0,78976.0,HomeImp,Other,9.0,0.0,1.0,118.44249103,0.0,24.0,40.110407425,3,2
302,0,5900,63000.0,66903.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,32.782926828,3,1
303,1,5900,106650.0,86699.5,DebtCon,Mgr,1.0,0.0,6.0,250.56666667,4.0,23.0,34.669820788500004,1,1
304,0,6000,63000.0,69492.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,32.977197226,3,1
305,0,6000,95232.0,115977.0,HomeImp,Office,22.0,0.0,0.0,149.0229081,1.0,12.0,37.954336913,2,2
306,1,6000,47625.0,85925.0,HomeImp,Office,0.1,2.0,1.0,154.13333333,4.0,26.0,34.669820788500004,2,2
308,1,6000,65000.0,94355.0,,Other,26.0,1.0,3.0,69.3,1.0,34.0,34.669820788500004,3,1
309,1,6000,63000.0,86699.5,HomeImp,Office,13.0,0.0,2.0,122.76666667,1.0,23.0,34.669820788500004,2,2
310,1,6000,33600.0,86699.5,HomeImp,Other,2.0,0.0,0.0,140.93333333,1.0,20.0,34.669820788500004,3,2
311,1,6000,42000.0,58305.0,DebtCon,Other,19.0,0.0,0.0,90.0,2.0,13.0,34.669820788500004,3,1
312,1,6000,32446.0,54904.0,HomeImp,Other,2.0,0.0,0.0,51.733333333,1.0,9.0,34.669820788500004,3,2
313,1,6000,9660.0,35900.0,DebtCon,Other,8.0,0.0,1.0,136.3,3.0,6.0,34.669820788500004,3,1
314,1,6000,22859.0,32200.0,DebtCon,Other,4.0,0.0,0.0,83.333333333,3.0,20.0,34.669820788500004,3,1
315,1,6000,16878.0,25850.0,,Mgr,1.0,0.0,1.0,218.6,5.0,34.0,34.669820788500004,1,1
317,0,6000,43000.0,57460.0,HomeImp,Other,1.6,1.0,0.0,101.5,1.0,13.0,34.669820788500004,3,2
318,0,6000,53500.0,64790.0,DebtCon,Other,0.1,0.0,2.0,105.4,3.0,18.0,34.669820788500004,3,1
319,0,6000,69876.0,94394.07,HomeImp,Other,0.0,0.0,1.0,179.56666667,0.0,32.0,34.669820788500004,3,2
320,0,6000,51000.0,86125.0,HomeImp,ProfExe,6.0,0.0,0.0,222.16666667,2.0,24.0,34.669820788500004,4,2
321,0,6000,53227.0,68700.0,HomeImp,Mgr,3.0,0.0,2.0,122.73333333,0.0,23.0,34.669820788500004,1,2
322,0,6000,63000.0,43300.0,HomeImp,Other,7.0,0.0,0.0,100.93333333,1.0,9.0,34.669820788500004,3,2
323,0,6000,14000.0,61493.0,HomeImp,Office,23.0,0.0,0.0,321.63333333,1.0,13.0,34.669820788500004,2,2
324,1,6000,40000.0,54600.0,HomeImp,ProfExe,4.0,0.0,4.0,101.4,0.0,19.0,34.669820788500004,4,2
325,1,6000,18793.0,27750.0,HomeImp,Mgr,6.0,0.0,3.0,119.7,0.0,8.0,34.669820788500004,1,2
327,1,6000,63000.0,95500.0,HomeImp,Mgr,6.0,1.0,2.0,129.9,1.0,22.0,34.669820788500004,1,2
328,0,6000,79046.0,103048.0,HomeImp,Other,0.0,0.0,0.0,181.69653802,0.0,32.0,37.289989924,3,2
329,0,6000,63000.0,53190.0,HomeImp,,0.0,0.0,0.0,166.62473824,0.0,0.0,15.174415003,3,2
330,1,6000,63000.0,43683.0,HomeImp,Other,7.0,0.0,0.0,166.62473824,1.0,19.0,21.935498813,3,2
331,0,6000,129731.0,154113.0,HomeImp,ProfExe,12.0,0.0,0.0,213.53333333,0.0,19.0,34.669820788500004,4,2
332,0,6100,48500.0,62500.0,DebtCon,Mgr,7.0,0.0,4.0,111.3,2.0,11.0,34.669820788500004,1,1
333,0,6100,63000.0,47400.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,34.669820788500004,3,1
334,0,6100,91704.0,114799.0,HomeImp,Office,22.0,0.0,0.0,129.25008957,1.0,12.0,36.746766237,2,2
335,0,6100,47604.0,54966.0,HomeImp,Other,5.0,0.0,0.0,70.69532973,0.0,18.0,24.76674453,3,2
336,0,6100,63000.0,35250.0,HomeImp,Other,7.0,0.0,0.0,303.0,1.0,12.0,34.669820788500004,3,2
337,1,6100,62751.0,95617.0,HomeImp,Other,1.0,0.0,0.0,138.64686318,1.0,13.0,31.757270694,3,2
338,0,6100,48300.0,53388.0,HomeImp,Office,9.0,0.0,0.0,178.48960216,1.0,19.0,26.72002818,2,2
339,0,6100,68743.0,65321.0,HomeImp,Sales,3.0,1.0,0.0,153.0667831,0.0,22.0,40.15052706,5,2
342,0,6100,78753.0,95433.0,DebtCon,ProfExe,0.0,0.0,0.0,166.62473824,1.0,19.0,28.925117417,4,1
343,0,6100,77265.0,97944.0,DebtCon,ProfExe,0.0,0.0,0.0,166.62473824,1.0,19.0,28.876463055,4,1
344,0,6200,75657.0,84368.0,DebtCon,Sales,4.0,0.0,0.0,122.24494502,0.0,30.0,32.552543335,5,1
346,0,6200,63000.0,33909.0,HomeImp,,7.0,0.0,0.0,166.62473824,1.0,19.0,34.517404516,3,2
347,0,6200,46601.0,59486.0,HomeImp,Other,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036,3,2
348,0,6200,60354.0,87596.0,HomeImp,ProfExe,5.0,0.0,0.0,210.17306467,2.0,23.0,34.054811237,4,2
349,0,6200,45356.0,82054.0,DebtCon,,2.0,0.0,0.0,201.33448747,4.0,29.0,29.661710162,3,1
350,0,6200,63000.0,41657.0,HomeImp,Other,7.0,0.0,0.0,293.95872355,1.0,11.0,30.197630728,3,2
351,1,6200,63000.0,86699.5,DebtCon,Self,3.0,0.0,0.0,80.5,2.0,17.0,34.669820788500004,6,1
352,0,6200,63000.0,80078.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,25.375544161,3,1
353,1,6200,42100.0,57385.0,DebtCon,Other,8.5,0.0,1.0,164.8,1.0,28.0,34.669820788500004,3,1
354,0,6200,70793.0,71552.0,HomeImp,Sales,3.0,2.0,0.0,162.94515692,0.0,23.0,40.315396587,5,2
355,0,6200,73881.0,98550.0,HomeImp,Other,0.0,0.0,1.0,182.8787798,0.0,31.0,37.19944569,3,2
356,0,6200,45787.0,64854.0,DebtCon,,4.0,0.0,1.0,63.117023228,1.0,16.0,36.538747338,3,1
357,0,6200,75121.0,96462.0,DebtCon,ProfExe,0.0,0.0,0.0,166.62473824,1.0,19.0,27.167655962,4,1
359,0,6200,133882.0,155222.0,HomeImp,ProfExe,9.0,0.0,0.0,212.53764322,0.0,19.0,20.616783656,4,2
361,0,6200,45564.0,61956.0,HomeImp,Other,2.0,0.0,0.0,101.16706032,1.0,13.0,38.675140153,3,2
362,0,6300,99469.0,116260.0,HomeImp,Office,23.0,0.0,0.0,124.74559549,1.0,12.0,35.642270107,2,2
363,0,6300,55000.0,69000.0,DebtCon,ProfExe,13.0,0.0,0.0,130.06666667,0.0,20.0,34.669820788500004,4,1
364,0,6300,63000.0,72890.0,HomeImp,Office,1.0,0.0,0.0,41.250113587,0.0,3.0,39.198068218,2,2
365,0,6300,44226.0,57779.0,DebtCon,,7.0,0.0,0.0,63.626413251,1.0,16.0,33.111829109,3,1
366,0,6300,63000.0,39050.0,HomeImp,Other,7.0,0.0,0.0,294.47804756,1.0,12.0,31.447750409,3,2
368,1,6300,59793.0,98314.0,DebtCon,Self,2.2,0.0,0.0,120.73333333,0.0,8.0,34.669820788500004,6,1
369,1,6300,65875.0,76000.0,DebtCon,Mgr,0.8,2.0,0.0,84.0,1.0,12.0,34.669820788500004,1,1
370,0,6300,45582.0,89005.0,DebtCon,,2.0,0.0,0.0,209.35804693,4.0,30.0,29.595955514,3,1
371,0,6300,92659.0,117352.0,HomeImp,ProfExe,6.0,0.0,0.0,199.01192718,0.0,27.0,26.520049519,4,2
372,0,6300,58052.0,70091.0,DebtCon,ProfExe,9.0,0.0,4.0,153.78043854,1.0,30.0,21.719595981,4,1
373,0,6300,49498.0,64296.0,DebtCon,Mgr,6.0,0.0,4.0,111.20651324,1.0,10.0,38.577131937,1,1
374,0,6300,79667.0,96988.0,DebtCon,ProfExe,1.0,0.0,0.0,166.62473824,1.0,19.0,29.835960721,4,1
375,1,6300,12476.0,32559.0,HomeImp,Office,12.0,3.0,6.0,227.12990511,0.0,23.0,23.31951678,2,2
376,0,6300,69357.0,73726.0,HomeImp,Sales,3.0,2.0,0.0,163.28393319,1.0,22.0,42.407814245,5,2
378,1,6400,25144.0,45200.0,HomeImp,Other,25.0,0.0,2.0,128.0,4.0,17.0,34.669820788500004,3,2
380,0,6400,76577.0,83200.0,DebtCon,,5.0,0.0,0.0,166.62473824,1.0,19.0,22.055034214,3,1
381,0,6400,47251.0,58157.0,HomeImp,Other,0.0,0.0,0.0,104.79246836,1.0,13.0,36.416886965,3,2
382,0,6400,53476.0,70157.0,DebtCon,ProfExe,7.0,0.0,3.0,164.31540986,1.0,30.0,21.137981572,4,1
383,0,6400,81116.0,86148.0,HomeImp,ProfExe,8.0,0.0,0.0,262.17542613,0.0,11.0,42.068268179,4,2
384,0,6400,17491.0,63614.0,HomeImp,Office,23.0,0.0,0.0,325.29930871,0.0,12.0,40.244404369,2,2
385,0,6400,65215.0,74332.0,HomeImp,Mgr,9.0,0.0,1.0,213.8321032,0.0,24.0,40.64461955,1,2
386,0,6400,62746.0,75016.0,DebtCon,ProfExe,12.0,0.0,0.0,133.10154783,0.0,20.0,40.188123128,4,1
387,0,6400,76732.0,78084.0,HomeImp,Other,8.0,0.0,0.0,109.19302137,0.0,26.0,37.964554318,3,2
388,0,6400,70035.0,78635.0,DebtCon,Sales,3.0,0.0,0.0,147.07716353,0.0,31.0,31.206129763,5,1
389,0,6400,39687.0,51666.0,HomeImp,Office,9.0,0.0,0.0,177.59135402,1.0,19.0,26.1209597,2,2
390,0,6400,51436.0,91284.0,DebtCon,,4.0,0.0,0.0,209.64289843,2.0,30.0,31.971971208,3,1
391,0,6400,44968.0,62747.0,HomeImp,Other,0.0,1.0,0.0,101.39144532,1.0,12.0,36.602947343,3,2
392,0,6400,9113.0,46351.0,HomeImp,Self,7.0,0.0,0.0,202.25079583,0.0,11.0,45.114319388,6,2
394,0,6400,57887.0,74776.0,HomeImp,Mgr,3.0,0.0,1.0,126.32864372,0.0,22.0,28.756345434,1,2
395,0,6500,47949.0,53102.0,HomeImp,Office,9.0,0.0,0.0,180.84124987,1.0,19.0,27.839006664,2,2
396,0,6500,63000.0,37448.0,HomeImp,Other,7.0,0.0,0.0,333.23089989,1.0,11.0,29.011980578,3,2
397,1,6500,60054.0,70434.0,HomeImp,Other,1.0,0.0,0.0,127.06270157,2.0,21.0,37.800352933,3,2
398,0,6500,80739.0,97630.0,DebtCon,ProfExe,1.0,0.0,0.0,166.62473824,1.0,19.0,30.531264536,4,1
399,0,6500,63144.0,76754.0,HomeImp,Mgr,2.0,0.0,2.0,129.0777116,0.0,23.0,29.055433128,1,2
400,0,6500,33639.0,37345.0,HomeImp,ProfExe,11.0,0.0,0.0,191.0756559,0.0,13.0,24.227319339,4,2
401,0,6500,78741.0,90599.0,DebtCon,ProfExe,0.0,0.0,0.0,166.62473824,1.0,19.0,29.198860669,4,1
402,0,6500,51724.0,87770.0,DebtCon,,4.0,0.0,0.0,209.32631158,4.0,29.0,30.343448604,3,1
403,1,6500,13600.0,86699.5,HomeImp,Other,14.0,2.0,5.0,115.36666667,1.0,16.0,34.669820788500004,3,2
405,1,6500,65000.0,80400.0,DebtCon,Other,15.0,0.0,0.0,224.86666667,0.0,13.0,34.669820788500004,3,1
406,0,6500,22789.0,35836.0,HomeImp,Office,1.0,0.0,0.0,110.56666667,2.0,30.0,34.669820788500004,2,2
409,0,6500,60000.0,70000.0,DebtCon,ProfExe,9.0,0.0,0.0,54.766666667,2.0,24.0,34.669820788500004,4,1
410,0,6500,70300.0,107500.0,DebtCon,Office,1.0,0.0,0.0,242.46666667,1.0,38.0,34.669820788500004,2,1
413,0,6500,63000.0,70886.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,23.47088075,3,1
415,0,6500,58689.0,72557.0,DebtCon,Other,0.0,0.0,1.0,94.00805286,2.0,18.0,34.898413066,3,1
417,0,6600,74376.0,84855.0,DebtCon,,3.0,0.0,0.0,166.62473824,1.0,19.0,20.028353505,3,1
419,0,6600,68733.0,81973.0,HomeImp,Other,5.0,0.0,0.0,96.977667199,0.0,14.0,42.211046784,3,2
420,0,6600,40926.0,50486.0,HomeImp,Office,10.0,0.0,0.0,179.80086812,1.0,19.0,27.532376107,2,2
421,0,6600,95450.0,112630.0,HomeImp,Office,23.0,0.0,0.0,122.81558408,0.0,12.0,36.773458722,2,2
422,0,6600,63000.0,46516.0,HomeImp,,0.0,0.0,0.0,166.62473824,0.0,0.0,14.845990728,3,2
424,0,6700,63000.0,55396.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,15.703991562,3,1
425,0,6700,55113.0,56486.0,HomeImp,Other,4.0,0.0,0.0,84.417030462,0.0,17.0,23.642853829,3,2
426,1,6700,60301.0,70543.0,HomeImp,ProfExe,5.0,0.0,0.0,195.78086332,0.0,19.0,32.397593406,4,2
427,0,6700,63000.0,30544.0,DebtCon,Other,2.0,0.0,0.0,283.89723134,0.0,14.0,24.120451557,3,1
428,0,6700,49367.0,59609.0,HomeImp,Other,6.0,0.0,0.0,99.303700784,0.0,17.0,25.231366381,3,2
429,0,6700,58741.0,68225.0,DebtCon,ProfExe,9.0,0.0,3.0,173.5744163,1.0,31.0,23.587013228,4,1
430,1,6700,27510.0,42495.0,DebtCon,Other,2.0,0.0,2.0,171.52648922,3.0,27.0,41.428597508,3,1
431,1,6700,63000.0,81239.0,HomeImp,Other,19.0,0.0,0.0,166.62473824,1.0,19.0,40.894931701,3,2
432,0,6700,69773.0,83014.0,HomeImp,Other,0.0,1.0,0.0,263.17343429,0.0,5.0,37.70699649,3,2
433,0,6700,51855.0,58084.0,HomeImp,Office,21.0,0.0,0.0,193.75474567,0.0,19.0,19.549571698,2,2
434,0,6700,48430.0,64358.0,HomeImp,Other,0.0,1.0,0.0,108.35174747,1.0,13.0,38.894194746,3,2
435,0,6700,29662.0,36195.0,HomeImp,Office,1.0,0.0,0.0,112.13708066,1.0,30.0,38.52863281,2,2
436,0,6700,66587.0,70710.0,DebtCon,ProfExe,9.0,1.0,0.0,43.923382631,1.0,24.0,39.738576265,4,1
438,0,6700,54161.0,59714.0,HomeImp,Office,20.0,0.0,0.0,209.20630035,0.0,20.0,20.203517707,2,2
439,0,6700,134616.0,155034.0,HomeImp,ProfExe,13.0,1.0,0.0,215.42240638,0.0,19.0,19.493871984,4,2
440,0,6800,136951.0,160306.0,HomeImp,ProfExe,11.0,0.0,0.0,219.7356734,1.0,18.0,20.885093499,4,2
441,0,6800,138691.0,160063.0,HomeImp,ProfExe,12.0,0.0,0.0,208.42084303,0.0,19.0,19.33336736,4,2
442,0,6800,49809.0,65074.0,DebtCon,Mgr,7.0,0.0,4.0,116.6327333,3.0,10.0,39.215028911,1,1
443,0,6800,78292.0,86959.0,DebtCon,,3.0,0.0,0.0,166.62473824,1.0,19.0,18.927211638,3,1
444,0,6800,139578.0,154602.0,HomeImp,ProfExe,12.0,0.0,0.0,201.96083432,0.0,18.0,22.325828788,4,2
445,0,6800,57439.0,74816.0,HomeImp,Mgr,2.0,0.0,2.0,126.30323511,0.0,22.0,27.118653527,1,2
447,1,6800,31000.0,42000.0,DebtCon,Mgr,3.5,1.0,0.0,106.26666667,2.0,26.0,34.669820788500004,1,1
448,0,6800,45150.0,57150.0,DebtCon,Office,4.0,0.0,1.0,94.333333333,3.0,12.0,34.669820788500004,2,1
449,0,6800,56155.0,57912.0,HomeImp,Office,21.0,0.0,0.0,206.30632134,0.0,20.0,21.798513082,2,2
450,1,6800,63000.0,27410.0,HomeImp,Mgr,6.0,1.0,0.0,2.0333333333,1.0,5.0,34.669820788500004,1,2
452,0,6800,63000.0,72310.0,HomeImp,Office,1.0,0.0,0.0,48.818836477,0.0,3.0,40.787393229,2,2
453,0,6800,71666.0,99913.0,HomeImp,Other,0.0,0.0,1.0,196.46499893,0.0,31.0,35.761604731,3,2
454,0,6800,75964.0,88754.0,DebtCon,Mgr,19.0,0.0,1.0,298.70048215,0.0,23.0,39.107501643,1,1
455,0,6900,75880.0,113612.0,DebtCon,Office,1.0,0.0,0.0,230.80558812,1.0,38.0,17.965883444,2,1
456,0,6900,70717.0,87466.0,HomeImp,Other,2.0,0.0,0.0,112.58906066,0.0,15.0,41.428089899,3,2
457,0,6900,53776.0,51952.0,HomeImp,Other,5.0,0.0,0.0,87.900118337,0.0,17.0,22.286997477,3,2
458,1,6900,53328.0,58088.0,DebtCon,Sales,2.0,0.0,0.0,101.5319079,0.0,21.0,35.764058362,5,1
459,1,6900,5816.0,86699.5,HomeImp,Mgr,23.0,0.0,2.0,67.8,1.0,18.0,34.669820788500004,1,2
460,1,6900,57257.0,63752.0,DebtCon,Other,10.0,2.0,0.0,138.23477796,0.0,22.0,38.372460882,3,1
461,1,6900,37055.0,83000.0,HomeImp,Sales,1.0,0.0,0.0,122.26666667,2.0,43.0,34.669820788500004,5,2
462,0,6900,97662.0,110046.0,HomeImp,Office,24.0,0.0,0.0,111.12339734,0.0,11.0,37.253150854,2,2
464,0,6900,63000.0,57067.0,,,7.0,0.0,0.0,166.62473824,1.0,19.0,14.370985949,3,1
465,0,6900,50387.0,68443.0,DebtCon,Mgr,7.0,0.0,3.0,105.82732904,2.0,10.0,40.717668846,1,1
466,0,6900,49932.0,66042.0,HomeImp,Office,20.0,0.0,0.0,204.48458275,0.0,19.0,21.855494126,2,2
467,0,6900,51384.0,84689.0,DebtCon,,4.0,0.0,0.0,224.2470369,3.0,29.0,30.526150723,3,1
468,0,6900,63000.0,36191.0,HomeImp,Other,7.0,0.0,0.0,311.86989931,1.0,12.0,30.790620774,3,2
470,0,7000,73873.0,111781.0,DebtCon,Office,0.0,0.0,0.0,231.79991346,0.0,38.0,19.273579455,2,1
471,0,7000,74795.0,99149.0,HomeImp,Other,1.0,0.0,1.0,175.57144277,0.0,32.0,34.449664673,3,2
472,0,7000,63000.0,47462.0,HomeImp,Other,7.0,0.0,0.0,102.6573271,1.0,9.0,36.094071425,3,2
473,0,7000,78284.0,98214.0,HomeImp,Other,0.0,0.0,1.0,171.83838617,0.0,31.0,36.247963031,3,2
474,0,7000,58128.0,93740.0,HomeImp,ProfExe,5.0,0.0,0.0,213.36302767,2.0,24.0,34.475301929,4,2
476,0,7000,52287.0,87972.0,HomeImp,ProfExe,7.0,0.0,0.0,211.28441317,1.0,24.0,33.461402248,4,2
477,0,7000,58339.0,72432.0,HomeImp,Mgr,10.0,0.0,1.0,197.33839792,0.0,24.0,39.843087337,1,2
478,0,7000,46238.0,66842.0,DebtCon,Office,4.0,0.0,0.0,90.380409083,3.0,11.0,36.30952679,2,1
479,1,7000,142251.0,157250.0,HomeImp,Other,5.0,0.0,0.0,87.833333333,4.0,21.0,34.669820788500004,3,2
480,1,7000,19894.0,32500.0,DebtCon,Other,4.0,0.0,0.0,134.7,1.0,16.0,34.669820788500004,3,1
481,1,7000,27290.0,63500.0,HomeImp,Office,6.0,0.0,0.0,166.62473824,1.0,19.0,34.669820788500004,2,2
482,1,7000,18000.0,46520.0,HomeImp,Office,17.0,0.0,1.0,183.1,0.0,23.0,34.669820788500004,2,2
483,1,7000,66000.0,86300.0,DebtCon,Other,3.0,1.0,1.0,242.43333333,0.0,8.0,34.669820788500004,3,1
484,1,7000,46000.0,66660.0,DebtCon,Office,1.0,0.0,1.0,138.23333333,0.0,9.0,34.669820788500004,2,1
485,0,7000,120000.0,175450.0,DebtCon,Other,8.0,0.0,0.0,219.16666667,1.0,20.0,34.669820788500004,3,1
